PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-16;Define, implement and evaluate processes, procedures and technical measures to verify access to data and system functions is authorized.;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.5', '27002: 9.2.5', '27017: 9.2.5', '27018: 9.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.18']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(5)', 'AC-4', 'AC-4(17)', 'AC-4(21)', 'AC-4(22)', 'AC-6', 'AC-6(8)', 'AC-6(9)', 'AC-12', 'AC-12(1)', 'AC-20', 'AC-20(1)', 'AU-10', 'AU-10(1)', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5(1)', 'IA-5(2)', 'IA-5(5)', 'IA-5(8)', 'IA-5(10)', 'IA-5(12)', 'IA-8', 'IA-8(1)', 'IA-8(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4', 'PR.AC-6', 'PR.AC-7', 'PR.PT-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03', 'PR.AA-04', 'PR.AA-05', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.3', '7.1.4']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.4', '7.2.3', '7.2.5.1']}];PASS;AWS policy CloudTrailServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CloudTrailServiceRolePolicy;CloudTrailServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-05;Employ the least privilege principle when implementing information system access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-06', 'IVS-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.1', '27002: 9.1.1', '27001: A.9.1.2', '27002: 9.1.2', '27001: A.9.2.3', '27002: 9.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.8.2', '27002:  5.15 (Other information 2nd (a))']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'IA-12', 'IA-12(2)', 'IA-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1', '7.1.1', '7.1.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2', '7.2.5', '7.2.6']}];PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-16;Define, implement and evaluate processes, procedures and technical measures to verify access to data and system functions is authorized.;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.5', '27002: 9.2.5', '27017: 9.2.5', '27018: 9.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.18']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(5)', 'AC-4', 'AC-4(17)', 'AC-4(21)', 'AC-4(22)', 'AC-6', 'AC-6(8)', 'AC-6(9)', 'AC-12', 'AC-12(1)', 'AC-20', 'AC-20(1)', 'AU-10', 'AU-10(1)', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5(1)', 'IA-5(2)', 'IA-5(5)', 'IA-5(8)', 'IA-5(10)', 'IA-5(12)', 'IA-8', 'IA-8(1)', 'IA-8(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4', 'PR.AC-6', 'PR.AC-7', 'PR.PT-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03', 'PR.AA-04', 'PR.AA-05', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.3', '7.1.4']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.4', '7.2.3', '7.2.5.1']}];PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-13;Define, implement and evaluate processes, procedures and technical measures that ensure users are identifiable through unique IDs or which can associate individuals to the usage of user IDs.;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.1', '27002: 9.2.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(14)', 'AC-24', 'AC-24(2)', 'AU-10', 'AU-10(1)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-4', 'IA-4(1)', 'SA-8', 'SA-8(22)', 'SC-23', 'SC-23(3)', 'SC-40(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1', '8.2', '8.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['8.2.1', '8.2.2', '8.2.4']}];PASS;SAML Provider AWSSSO_77a540654c26be8c_DO_NOT_DELETE has been found.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:saml-provider/AWSSSO_77a540654c26be8c_DO_NOT_DELETE;AWSSSO_77a540654c26be8c_DO_NOT_DELETE;iam_check_saml_providers_sts;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-05;Employ the least privilege principle when implementing information system access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-06', 'IVS-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.1', '27002: 9.1.1', '27001: A.9.1.2', '27002: 9.1.2', '27001: A.9.2.3', '27002: 9.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.8.2', '27002:  5.15 (Other information 2nd (a))']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'IA-12', 'IA-12(2)', 'IA-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1', '7.1.1', '7.1.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2', '7.2.5', '7.2.6']}];FAIL;Inline policy range-app-deploy-policy attached to role range-app-deploy-role allows privilege escalation using the following actions: 'ec2:CreateLaunchTemplateVersion', 'ec2:ModifyInstanceAttribute', 'ec2:ModifyLaunchTemplate', 'ec2:RequestSpotInstances', 'ec2:RunInstances', 'ec2:StartInstances', 'ec2:StopInstances', 'iam:PassRole'.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-app-deploy-role;range-app-deploy-role/range-app-deploy-policy;iam_inline_policy_allows_privilege_escalation;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-10;Define and implement an access process to ensure privileged access roles and rights are granted for a time limited period, and implement procedures to prevent the culmination of segregated privileged access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1', '6.5']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.3', '27002: 9.2.3', '27017: 9.2.3', '27018: 9.2.3', '27001: A.9.4.4', '27002: 9.4.4', '27017: 9.4.4']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.2', '27001: A.8.18', '27002: 8.2 (i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-2', 'AC-2(7)', 'AC-3', 'AC-3(4)', 'AC-3(11)', 'AC-3(13)', 'AC-3(14)', 'AC-6', 'AC-6(4)', 'AC-6(5)', 'AC-6(8)', 'AC-12', 'AC-12(3)', 'AC-17', 'AC-17(4)', 'IA-8', 'IA-8(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2']}];FAIL;Inline policy range-app-deploy-policy attached to role range-app-deploy-role allows privilege escalation using the following actions: 'ec2:CreateLaunchTemplateVersion', 'ec2:ModifyInstanceAttribute', 'ec2:ModifyLaunchTemplate', 'ec2:RequestSpotInstances', 'ec2:RunInstances', 'ec2:StartInstances', 'ec2:StopInstances', 'iam:PassRole'.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-app-deploy-role;range-app-deploy-role/range-app-deploy-policy;iam_inline_policy_allows_privilege_escalation;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-05;Employ the least privilege principle when implementing information system access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-06', 'IVS-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.1', '27002: 9.1.1', '27001: A.9.1.2', '27002: 9.1.2', '27001: A.9.2.3', '27002: 9.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.8.2', '27002:  5.15 (Other information 2nd (a))']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'IA-12', 'IA-12(2)', 'IA-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1', '7.1.1', '7.1.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2', '7.2.5', '7.2.6']}];PASS;Inline policy range-cloudtrail-to-cwl attached to role range-cloudtrail-to-cwl does not allow privilege escalation.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-cloudtrail-to-cwl;range-cloudtrail-to-cwl/range-cloudtrail-to-cwl;iam_inline_policy_allows_privilege_escalation;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-10;Define and implement an access process to ensure privileged access roles and rights are granted for a time limited period, and implement procedures to prevent the culmination of segregated privileged access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1', '6.5']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.3', '27002: 9.2.3', '27017: 9.2.3', '27018: 9.2.3', '27001: A.9.4.4', '27002: 9.4.4', '27017: 9.4.4']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.2', '27001: A.8.18', '27002: 8.2 (i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-2', 'AC-2(7)', 'AC-3', 'AC-3(4)', 'AC-3(11)', 'AC-3(13)', 'AC-3(14)', 'AC-6', 'AC-6(4)', 'AC-6(5)', 'AC-6(8)', 'AC-12', 'AC-12(3)', 'AC-17', 'AC-17(4)', 'IA-8', 'IA-8(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2']}];PASS;Inline policy range-cloudtrail-to-cwl attached to role range-cloudtrail-to-cwl does not allow privilege escalation.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-cloudtrail-to-cwl;range-cloudtrail-to-cwl/range-cloudtrail-to-cwl;iam_inline_policy_allows_privilege_escalation;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-05;Employ the least privilege principle when implementing information system access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-06', 'IVS-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.1', '27002: 9.1.1', '27001: A.9.1.2', '27002: 9.1.2', '27001: A.9.2.3', '27002: 9.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.8.2', '27002:  5.15 (Other information 2nd (a))']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'IA-12', 'IA-12(2)', 'IA-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1', '7.1.1', '7.1.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2', '7.2.5', '7.2.6']}];PASS;Inline policy range-app-deploy-policy attached to role range-app-deploy-role does not allow '*:*' administrative privileges.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-app-deploy-role;range-app-deploy-role/range-app-deploy-policy;iam_inline_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-16;Define, implement and evaluate processes, procedures and technical measures to verify access to data and system functions is authorized.;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.5', '27002: 9.2.5', '27017: 9.2.5', '27018: 9.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.18']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(5)', 'AC-4', 'AC-4(17)', 'AC-4(21)', 'AC-4(22)', 'AC-6', 'AC-6(8)', 'AC-6(9)', 'AC-12', 'AC-12(1)', 'AC-20', 'AC-20(1)', 'AU-10', 'AU-10(1)', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5(1)', 'IA-5(2)', 'IA-5(5)', 'IA-5(8)', 'IA-5(10)', 'IA-5(12)', 'IA-8', 'IA-8(1)', 'IA-8(2)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4', 'PR.AC-6', 'PR.AC-7', 'PR.PT-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03', 'PR.AA-04', 'PR.AA-05', 'PR.PS-04']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.3', '7.1.4']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.4', '7.2.3', '7.2.5.1']}];PASS;Inline policy range-app-deploy-policy attached to role range-app-deploy-role does not allow '*:*' administrative privileges.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-app-deploy-role;range-app-deploy-role/range-app-deploy-policy;iam_inline_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IAM-05;Employ the least privilege principle when implementing information system access.;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-06', 'IVS-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.1', '27002: 9.1.1', '27001: A.9.1.2', '27002: 9.1.2', '27001: A.9.2.3', '27002: 9.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.8.2', '27002:  5.15 (Other information 2nd (a))']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'IA-12', 'IA-12(2)', 'IA-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['7.1', '7.1.1', '7.1.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '7.2.2', '7.2.5', '7.2.6']}];PASS;Inline policy range-cloudtrail-to-cwl attached to role range-cloudtrail-to-cwl does not allow '*:*' administrative privileges.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:role/range-cloudtrail-to-cwl;range-cloudtrail-to-cwl/range-cloudtrail-to-cwl;iam_inline_policy_no_administrative_privileges;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
